#======= TRAJECTORY BEGIN: test path planner 2.0 conversion to CSV
#----------------------------------------------------------------------------------------------
#========Trajectory Creation 
#--------Trajectory source: Pathweaver
#--------Trajectory orientation: Robot Relative
#----------------------------------------------------------------------------------------------
#-- Time,       Velocity,   Accel,      X pos,      Y pos,      Heading, Curvature, Comment
#-- Seconds,    m/s,        m/s^2,      m,          m,          radians,    radians/meter,
   3.39223,   -1.86794,   -2.00658,    2.49923,    0.22261,    1.66946,    0.46951,Segment:  323
   3.39888,   -1.88127,   -2.00649,    2.50054,    0.21018,    1.67532,    0.46762,Segment:  324
   3.40548,   -1.89452,   -2.00640,    2.50191,    0.19775,    1.68117,    0.46577,Segment:  325
   3.41204,   -1.90768,   -2.00632,    2.50336,    0.18532,    1.68700,    0.46395,Segment:  326
   3.41856,   -1.92076,   -2.00623,    2.50489,    0.17289,    1.69281,    0.46217,Segment:  327
   3.42504,   -1.93376,   -2.00615,    2.50649,    0.16046,    1.69859,    0.46043,Segment:  328
   3.43148,   -1.94668,   -2.00608,    2.50816,    0.14804,    1.70437,    0.45872,Segment:  329
   3.43788,   -1.95952,   -2.00600,    2.50990,    0.13561,    1.71012,    0.45704,Segment:  330
   3.44424,   -1.97228,   -2.00593,    2.51171,    0.12319,    1.71585,    0.45541,Segment:  331
   3.45057,   -1.98498,   -2.00586,    2.51360,    0.11078,    1.72157,    0.45380,Segment:  332
   3.45686,   -1.99759,   -2.00579,    2.51556,    0.09836,    1.72727,    0.45224,Segment:  333
   3.46312,   -2.01014,   -2.00572,    2.51759,    0.08596,    1.73296,    0.45071,Segment:  334
   3.46934,   -2.02261,   -2.00566,    2.51969,    0.07355,    1.73862,    0.44921,Segment:  335
   3.47552,   -2.03502,   -2.00560,    2.52186,    0.06116,    1.74428,    0.44775,Segment:  336
   3.48167,   -2.04735,   -2.00554,    2.52410,    0.04876,    1.74991,    0.44633,Segment:  337
   3.48779,   -2.05962,   -2.00548,    2.52642,    0.03638,    1.75554,    0.44495,Segment:  338
   3.49387,   -2.07182,   -2.00542,    2.52880,    0.02400,    1.76114,    0.44360,Segment:  339
   3.49993,   -2.08396,   -2.00537,    2.53126,    0.01163,    1.76674,    0.44228,Segment:  340
   3.50595,   -2.09603,   -2.00531,    2.53378,   -0.00073,    1.77232,    0.44101,Segment:  341
   3.51193,   -2.10804,   -2.00526,    2.53638,   -0.01309,    1.77788,    0.43977,Segment:  342
   3.51789,   -2.11999,   -2.00521,    2.53905,   -0.02543,    1.78343,    0.43856,Segment:  343
   3.52382,   -2.13187,   -2.00516,    2.54178,   -0.03777,    1.78897,    0.43739,Segment:  344
   3.52973,   -2.13946,   -1.28496,    2.54458,   -0.05009,    1.79450,    0.43626,Segment:  345
   3.53563,   -2.14247,   -0.51040,    2.54746,   -0.06241,    1.80002,    0.43516,Segment:  346
   3.54153,   -2.14513,   -0.45024,    2.55040,   -0.07471,    1.80552,    0.43410,Segment:  347
   3.54742,   -2.14771,   -0.43707,    2.55341,   -0.08700,    1.81102,    0.43308,Segment:  348
   3.55331,   -2.15020,   -0.42373,    2.55649,   -0.09929,    1.81650,    0.43209,Segment:  349
   3.55919,   -2.15261,   -0.41020,    2.55964,   -0.11155,    1.82197,    0.43114,Segment:  350
   3.56507,   -2.15495,   -0.39651,    2.56285,   -0.12381,    1.82743,    0.43023,Segment:  351
   3.57095,   -2.15719,   -0.38265,    2.56614,   -0.13605,    1.83288,    0.42935,Segment:  352
   3.57682,   -2.15936,   -0.36863,    2.56949,   -0.14828,    1.83833,    0.42850,Segment:  353
   3.58269,   -2.16144,   -0.35446,    2.57291,   -0.16049,    1.84376,    0.42770,Segment:  354
   3.58855,   -2.16343,   -0.34013,    2.57640,   -0.17269,    1.84918,    0.42693,Segment:  355
   3.59441,   -2.16534,   -0.32567,    2.57995,   -0.18487,    1.85460,    0.42619,Segment:  356
   3.60027,   -2.16716,   -0.31107,    2.58357,   -0.19704,    1.86001,    0.42549,Segment:  357
   3.60612,   -2.16890,   -0.29633,    2.58726,   -0.20919,    1.86541,    0.42483,Segment:  358
   3.61197,   -2.17054,   -0.28148,    2.59101,   -0.22132,    1.87081,    0.42420,Segment:  359
   3.61782,   -2.17210,   -0.26650,    2.59483,   -0.23344,    1.87620,    0.42361,Segment:  360
   3.62367,   -2.17357,   -0.25141,    2.59871,   -0.24554,    1.88158,    0.42305,Segment:  361
   3.62951,   -2.17495,   -0.23622,    2.60267,   -0.25761,    1.88695,    0.42254,Segment:  362
   3.63535,   -2.17624,   -0.22092,    2.60668,   -0.26967,    1.89232,    0.42205,Segment:  363
   3.64119,   -2.17744,   -0.20553,    2.61077,   -0.28172,    1.89769,    0.42160,Segment:  364
   3.64703,   -2.17855,   -0.19006,    2.61491,   -0.29374,    1.90305,    0.42119,Segment:  365
   3.65286,   -2.17957,   -0.17450,    2.61913,   -0.30574,    1.90841,    0.42082,Segment:  366
   3.65870,   -2.18050,   -0.15888,    2.62340,   -0.31771,    1.91376,    0.42048,Segment:  367
   3.66453,   -2.18133,   -0.14318,    2.62775,   -0.32967,    1.91911,    0.42017,Segment:  368
   3.67036,   -2.18208,   -0.12742,    2.63215,   -0.34161,    1.92445,    0.41991,Segment:  369
   3.67619,   -2.18273,   -0.11161,    2.63662,   -0.35352,    1.92980,    0.41967,Segment:  370
   3.68202,   -2.18328,   -0.09575,    2.64116,   -0.36541,    1.93514,    0.41948,Segment:  371
   3.68784,   -2.18375,   -0.07986,    2.64575,   -0.37728,    1.94047,    0.41932,Segment:  372
   3.69367,   -2.18412,   -0.06393,    2.65042,   -0.38912,    1.94581,    0.41919,Segment:  373
   3.69950,   -2.18440,   -0.04797,    2.65514,   -0.40094,    1.95115,    0.41910,Segment:  374
   3.70532,   -2.18459,   -0.03199,    2.65993,   -0.41273,    1.95648,    0.41905,Segment:  375
   3.71115,   -2.18468,   -0.01600,    2.66478,   -0.42450,    1.96181,    0.41903,Segment:  376
   3.71698,   -2.18468,   -0.00000,    2.66969,   -0.43624,    1.96715,    0.41905,Segment:  377
   3.72280,   -2.18459,    0.01600,    2.67467,   -0.44795,    1.97248,    0.41910,Segment:  378
   3.72863,   -2.18440,    0.03199,    2.67971,   -0.45964,    1.97781,    0.41919,Segment:  379
   3.73446,   -2.18412,    0.04796,    2.68481,   -0.47130,    1.98315,    0.41932,Segment:  380
   3.74028,   -2.18375,    0.06392,    2.68997,   -0.48293,    1.98849,    0.41948,Segment:  381
   3.74611,   -2.18328,    0.07985,    2.69519,   -0.49454,    1.99382,    0.41967,Segment:  382
   3.75194,   -2.18273,    0.09574,    2.70048,   -0.50611,    1.99916,    0.41991,Segment:  383
   3.75777,   -2.18208,    0.11159,    2.70583,   -0.51765,    2.00451,    0.42017,Segment:  384
   3.76360,   -2.18133,    0.12739,    2.71123,   -0.52917,    2.00985,    0.42048,Segment:  385
   3.76944,   -2.18050,    0.14314,    2.71670,   -0.54065,    2.01520,    0.42082,Segment:  386
   3.77527,   -2.17957,    0.15883,    2.72223,   -0.55211,    2.02055,    0.42119,Segment:  387
   3.78111,   -2.17855,    0.17445,    2.72782,   -0.56353,    2.02591,    0.42160,Segment:  388
   3.78695,   -2.17744,    0.18999,    2.73347,   -0.57492,    2.03127,    0.42205,Segment:  389
   3.79279,   -2.17624,    0.20546,    2.73918,   -0.58628,    2.03664,    0.42254,Segment:  390
   3.79863,   -2.17495,    0.22083,    2.74495,   -0.59760,    2.04201,    0.42305,Segment:  391
   3.80448,   -2.17357,    0.23612,    2.75078,   -0.60889,    2.04738,    0.42361,Segment:  392
   3.81033,   -2.17210,    0.25130,    2.75667,   -0.62015,    2.05276,    0.42420,Segment:  393
   3.81618,   -2.17054,    0.26637,    2.76262,   -0.63137,    2.05815,    0.42483,Segment:  394
   3.82203,   -2.16890,    0.28133,    2.76862,   -0.64255,    2.06355,    0.42549,Segment:  395
   3.82789,   -2.16716,    0.29618,    2.77469,   -0.65371,    2.06895,    0.42619,Segment:  396
   3.83375,   -2.16534,    0.31089,    2.78081,   -0.66482,    2.07436,    0.42693,Segment:  397
   3.83961,   -2.16343,    0.32548,    2.78699,   -0.67590,    2.07977,    0.42770,Segment:  398
   3.84548,   -2.16144,    0.33993,    2.79323,   -0.68694,    2.08520,    0.42850,Segment:  399
   3.85135,   -2.15936,    0.35423,    2.79953,   -0.69794,    2.09063,    0.42935,Segment:  400
   3.85723,   -2.15719,    0.36838,    2.80589,   -0.70891,    2.09608,    0.43023,Segment:  401
   3.86311,   -2.15495,    0.38238,    2.81230,   -0.71984,    2.10153,    0.43114,Segment:  402
   3.86899,   -2.15261,    0.39622,    2.81877,   -0.73073,    2.10699,    0.43209,Segment:  403
   3.87488,   -2.15020,    0.40990,    2.82530,   -0.74157,    2.11246,    0.43308,Segment:  404
   3.88077,   -2.14771,    0.42340,    2.83188,   -0.75238,    2.11794,    0.43410,Segment:  405
   3.88667,   -2.14513,    0.43672,    2.83852,   -0.76315,    2.12344,    0.43516,Segment:  406
   3.89258,   -2.14111,    0.68077,    2.84522,   -0.77388,    2.12894,    0.43626,Segment:  407
   3.89850,   -2.13247,    1.45768,    2.85197,   -0.78456,    2.13446,    0.43739,Segment:  408
   3.90446,   -2.12058,    1.99486,    2.85878,   -0.79521,    2.13998,    0.43856,Segment:  409
   3.91045,   -2.10863,    1.99481,    2.86565,   -0.80581,    2.14552,    0.43977,Segment:  410
   3.91647,   -2.09662,    1.99476,    2.87257,   -0.81636,    2.15108,    0.44101,Segment:  411
   3.92253,   -2.08455,    1.99471,    2.87955,   -0.82688,    2.15664,    0.44228,Segment:  412
   3.92861,   -2.07241,    1.99465,    2.88658,   -0.83735,    2.16222,    0.44360,Segment:  413
   3.93473,   -2.06021,    1.99460,    2.89367,   -0.84777,    2.16782,    0.44495,Segment:  414
   3.94088,   -2.04794,    1.99454,    2.90081,   -0.85815,    2.17342,    0.44633,Segment:  415
   3.94707,   -2.03560,    1.99448,    2.90800,   -0.86849,    2.17905,    0.44775,Segment:  416
   3.95329,   -2.02319,    1.99442,    2.91525,   -0.87877,    2.18468,    0.44921,Segment:  417
   3.95955,   -2.01071,    1.99436,    2.92256,   -0.88902,    2.19034,    0.45071,Segment:  418
   3.96584,   -1.99816,    1.99430,    2.92992,   -0.89921,    2.19600,    0.45224,Segment:  419
   3.97217,   -1.98554,    1.99423,    2.93733,   -0.90936,    2.20169,    0.45380,Segment:  420
   3.97853,   -1.97285,    1.99417,    2.94479,   -0.91946,    2.20739,    0.45541,Segment:  421
   3.98494,   -1.96008,    1.99410,    2.95231,   -0.92951,    2.21311,    0.45704,Segment:  422
   3.99138,   -1.94723,    1.99402,    2.95989,   -0.93951,    2.21884,    0.45872,Segment:  423
   3.99786,   -1.93431,    1.99395,    2.96751,   -0.94946,    2.22459,    0.46043,Segment:  424
   4.00438,   -1.92131,    1.99387,    2.97519,   -0.95936,    2.23036,    0.46217,Segment:  425
   4.01094,   -1.90822,    1.99380,    2.98292,   -0.96921,    2.23615,    0.46395,Segment:  426
   4.01755,   -1.89506,    1.99371,    2.99070,   -0.97901,    2.24196,    0.46577,Segment:  427
   4.02419,   -1.88181,    1.99363,    2.99854,   -0.98876,    2.24779,    0.46762,Segment:  428
   4.03088,   -1.86847,    1.99354,    3.00642,   -0.99846,    2.25363,    0.46951,Segment:  429
   4.03762,   -1.85505,    1.99345,    3.01436,   -1.00810,    2.25950,    0.47143,Segment:  430
   4.04439,   -1.84154,    1.99336,    3.02235,   -1.01769,    2.26539,    0.47339,Segment:  431
   4.05122,   -1.82794,    1.99327,    3.03039,   -1.02723,    2.27129,    0.47539,Segment:  432
   4.05809,   -1.81424,    1.99317,    3.03848,   -1.03671,    2.27722,    0.47741,Segment:  433
   4.06501,   -1.80045,    1.99306,    3.04663,   -1.04614,    2.28317,    0.47948,Segment:  434
   4.07198,   -1.78656,    1.99296,    3.05482,   -1.05551,    2.28914,    0.48157,Segment:  435
   4.07899,   -1.77258,    1.99285,    3.06306,   -1.06483,    2.29514,    0.48370,Segment:  436
   4.08606,   -1.75849,    1.99273,    3.07136,   -1.07409,    2.30115,    0.48587,Segment:  437
   4.09319,   -1.74430,    1.99262,    3.07970,   -1.08329,    2.30719,    0.48807,Segment:  438
   4.10036,   -1.73000,    1.99250,    3.08809,   -1.09244,    2.31325,    0.49030,Segment:  439
   4.10759,   -1.71559,    1.99237,    3.09654,   -1.10153,    2.31934,    0.49257,Segment:  440
   4.11488,   -1.70107,    1.99224,    3.10503,   -1.11056,    2.32544,    0.49486,Segment:  441
   4.12223,   -1.68644,    1.99210,    3.11357,   -1.11953,    2.33158,    0.49720,Segment:  442
   4.12963,   -1.67169,    1.99196,    3.12216,   -1.12845,    2.33773,    0.49956,Segment:  443
   4.13710,   -1.65682,    1.99182,    3.13080,   -1.13730,    2.34392,    0.50196,Segment:  444
   4.14463,   -1.64182,    1.99166,    3.13949,   -1.14610,    2.35012,    0.50438,Segment:  445
   4.15222,   -1.62670,    1.99151,    3.14822,   -1.15483,    2.35636,    0.50684,Segment:  446
   4.15988,   -1.61144,    1.99134,    3.15701,   -1.16350,    2.36262,    0.50933,Segment:  447
   4.16761,   -1.59605,    1.99117,    3.16584,   -1.17211,    2.36890,    0.51185,Segment:  448
   4.17541,   -1.58053,    1.99099,    3.17472,   -1.18066,    2.37521,    0.51440,Segment:  449
   4.18328,   -1.56486,    1.99081,    3.18365,   -1.18915,    2.38155,    0.51698,Segment:  450
   4.19123,   -1.54904,    1.99062,    3.19262,   -1.19757,    2.38792,    0.51959,Segment:  451
   4.19925,   -1.53307,    1.99042,    3.20164,   -1.20593,    2.39431,    0.52223,Segment:  452
   4.20735,   -1.51695,    1.99021,    3.21071,   -1.21422,    2.40073,    0.52489,Segment:  453
   4.21553,   -1.50067,    1.98999,    3.21983,   -1.22245,    2.40718,    0.52759,Segment:  454
   4.22380,   -1.48421,    1.98976,    3.22899,   -1.23062,    2.41365,    0.53031,Segment:  455
   4.23216,   -1.46759,    1.98952,    3.23820,   -1.23872,    2.42016,    0.53305,Segment:  456
   4.24060,   -1.45079,    1.98927,    3.24745,   -1.24675,    2.42669,    0.53582,Segment:  457
   4.24915,   -1.43380,    1.98900,    3.25675,   -1.25472,    2.43326,    0.53862,Segment:  458
   4.25778,   -1.41662,    1.98873,    3.26610,   -1.26262,    2.43985,    0.54144,Segment:  459
   4.26652,   -1.39924,    1.98844,    3.27549,   -1.27045,    2.44647,    0.54429,Segment:  460
   4.27537,   -1.38166,    1.98814,    3.28492,   -1.27821,    2.45313,    0.54715,Segment:  461
   4.28432,   -1.36386,    1.98782,    3.29440,   -1.28591,    2.45981,    0.55004,Segment:  462
   4.29339,   -1.34585,    1.98748,    3.30393,   -1.29353,    2.46652,    0.55295,Segment:  463
   4.30257,   -1.32759,    1.98712,    3.31350,   -1.30109,    2.47327,    0.55588,Segment:  464
   4.31188,   -1.30910,    1.98675,    3.32311,   -1.30857,    2.48004,    0.55883,Segment:  465
   4.32131,   -1.29036,    1.98635,    3.33277,   -1.31599,    2.48685,    0.56179,Segment:  466
   4.33089,   -1.27135,    1.98593,    3.34248,   -1.32333,    2.49369,    0.56478,Segment:  467
   4.34060,   -1.25207,    1.98549,    3.35222,   -1.33060,    2.50056,    0.56778,Segment:  468
   4.35046,   -1.23249,    1.98502,    3.36201,   -1.33780,    2.50746,    0.57079,Segment:  469
   4.36047,   -1.21262,    1.98451,    3.37184,   -1.34493,    2.51440,    0.57382,Segment:  470
   4.37065,   -1.19242,    1.98398,    3.38172,   -1.35199,    2.52136,    0.57686,Segment:  471
   4.38100,   -1.17190,    1.98340,    3.39164,   -1.35897,    2.52836,    0.57991,Segment:  472
   4.39153,   -1.15101,    1.98279,    3.40160,   -1.36587,    2.53539,    0.58298,Segment:  473
   4.40226,   -1.12976,    1.98213,    3.41161,   -1.37270,    2.54246,    0.58605,Segment:  474
   4.41318,   -1.10811,    1.98142,    3.42165,   -1.37946,    2.54956,    0.58913,Segment:  475
   4.42432,   -1.08604,    1.98065,    3.43174,   -1.38614,    2.55669,    0.59222,Segment:  476
   4.43570,   -1.06353,    1.97983,    3.44187,   -1.39275,    2.56385,    0.59531,Segment:  477
   4.44731,   -1.04054,    1.97893,    3.45204,   -1.39927,    2.57105,    0.59840,Segment:  478
   4.45919,   -1.01705,    1.97795,    3.46226,   -1.40573,    2.57828,    0.60150,Segment:  479
   4.47135,   -0.99301,    1.97688,    3.47251,   -1.41210,    2.58554,    0.60460,Segment:  480
   4.48381,   -0.96839,    1.97570,    3.48281,   -1.41839,    2.59284,    0.60770,Segment:  481
   4.49660,   -0.94314,    1.97440,    3.49315,   -1.42461,    2.60017,    0.61079,Segment:  482
   4.50974,   -0.91721,    1.97296,    3.50352,   -1.43075,    2.60754,    0.61388,Segment:  483
   4.52327,   -0.89053,    1.97136,    3.51394,   -1.43680,    2.61494,    0.61697,Segment:  484
   4.53723,   -0.86304,    1.96955,    3.52440,   -1.44278,    2.62237,    0.62004,Segment:  485
   4.55166,   -0.83466,    1.96751,    3.53490,   -1.44868,    2.62984,    0.62311,Segment:  486
   4.56660,   -0.80529,    1.96519,    3.54544,   -1.45449,    2.63734,    0.62617,Segment:  487
   4.58213,   -0.77482,    1.96252,    3.55601,   -1.46022,    2.64488,    0.62921,Segment:  488
   4.59832,   -0.74310,    1.95941,    3.56663,   -1.46588,    2.65244,    0.63224,Segment:  489
   4.61525,   -0.70998,    1.95575,    3.57728,   -1.47144,    2.66005,    0.63525,Segment:  490
   4.63305,   -0.67525,    1.95137,    3.58798,   -1.47693,    2.66768,    0.63824,Segment:  491
   4.65187,   -0.63863,    1.94604,    3.59871,   -1.48233,    2.67535,    0.64121,Segment:  492
   4.67189,   -0.59979,    1.93942,    3.60949,   -1.48765,    2.68306,    0.64416,Segment:  493
   4.69341,   -0.55825,    1.93095,    3.62030,   -1.49288,    2.69079,    0.64708,Segment:  494
   4.71680,   -0.51334,    1.91975,    3.63114,   -1.49803,    2.69857,    0.64998,Segment:  495
   4.74267,   -0.46408,    1.90420,    3.64203,   -1.50309,    2.70637,    0.65284,Segment:  496
   4.77203,   -0.40885,    1.88113,    3.65295,   -1.50807,    2.71421,    0.65568,Segment:  497
   4.80685,   -0.34467,    1.84312,    3.66392,   -1.51295,    2.72208,    0.65848,Segment:  498
   4.85223,   -0.26447,    1.76738,    3.67491,   -1.51776,    2.72998,    0.66125,Segment:  499
   4.96177,   -0.10955,    1.41424,    3.68595,   -1.52247,    2.73792,    0.66125,Segment:  500
#======= TRAJECTORY END: test path planner 2.0 conversion to CSV
